Source_Name,sigma²_NXS(month),err_sigma²_NXS(month),a*sigma²_NXS(month),sigma²_NXS(3 day),err_sigma²_NXS(3 day)
J0852.9-3824,,,,,
J0853.1-3657,,,,,
J0854.0+2753,,,,,
J0854.3+4408,,,,,
J0854.8+2006,0.7171890055568148,0.02288628278192496,2.721601988283503,0.45133216613137034,0.019825246544152002
J0855.4-0714,,,,,
J0855.9+7144,,,,,
J0856.4-5309,,,,,
J0856.6-1105,,,,,
J0856.8+2056,,,,,
J0856.8+8559,,,,,
J0857.7+0137,,,,,
J0857.9-1949,,,,,
J0858.0-3130,,,,,
J0858.1+1405,,,,,
J0859.2+0047,,,,,
J0859.4+6218,,,,,
J0859.4+8345,,,,,
J0900.6-7408,,,,,
J0900.7-1243,,,,,
J0901.2+6742,,,,,
J0901.4+4542,,,,,
J0901.5+6711,,,,,
J0902.4+6440,,,,,
J0902.4+2051,,,,,
J0902.5-4801,,,,,
J0903.1+4652,,,,,
J0903.5+2847,,,,,
J0904.0+2724,,,,,
J0904.5-3513,,,,,
J0904.6+4238,,,,,
J0904.9-5734,2.6447269097894326,0.022351285564437728,10.03625816957619,2.1724425844220985,0.01903758441746118
J0905.6+1358,,,,,
J0906.2-1707,,,,,
J0906.3-0905,,,,,
J0906.7+4950,,,,,
J0907.1+0856,,,,,
J0908.9+2311,,,,,
J0909.1+6647,,,,,
J0909.1+0121,0.5469451041936767,0.02940072912699325,2.0755573098889566,0.34158934647237216,0.025725419268878794
J0909.6+0159,,,,,
J0909.7-0230,0.37244363161003347,0.02969048361348754,1.4133559221622733,0.19243616433475835,0.027849027738033744
J0909.7+3104,,,,,
J0910.0+4257,,,,,
J0910.6+3329,,,,,
J0910.6+2247,,,,,
J0910.8+3859,,,,,
J0911.0-5047,,,,,
J0911.7+3349,,,,,
J0912.2+4127,0.38378424299059755,0.045479086796602494,1.456391482164662,0.30331318145280084,0.04452957090979864
J0912.2-2751,,,,,
J0912.2+2800,,,,,
J0912.5+1556,,,,,
J0912.9-2102,,,,,
J0913.3+8133,,,,,
J0914.1-0202,,,,,
J0914.4+0249,,,,,
J0914.8+5846,,,,,
J0915.4-3027,,,,,
J0915.9+2933,,,,,
J0916.7+3856,,,,,
J0916.7+5238,,,,,
J0917.1-2131,,,,,
J0917.3-0342,,,,,
J0918.9-0625,,,,,
J0919.3-2202,,,,,
J0920.2-3835,,,,,
J0920.3-0443,,,,,
J0920.9+4441,1.4211107173319533,0.04321011998671511,5.392857006862253,0.46294889007051465,0.024611960152143463
J0920.9-2256,,,,,
J0921.2-8211,,,,,
J0921.6+6216,1.0514249949134309,0.027283608313323084,3.9899668490674833,0.6762268440733679,0.02358924935043252
J0921.7+2336,,,,,
J0922.4-0528,,,,,
J0922.6+4454,,,,,
J0922.6+0434,,,,,
J0922.6-2116,,,,,
J0922.7-3959,0.5458449214108573,0.039033767476104084,2.0713823160923464,0.13969930929561547,0.021745611300484427
J0923.5+3852,,,,,
J0923.5+4125,0.08929098386001628,0.028684447109475427,0.338843062744022,0.011312571180561863,0.032401696330380717
J0924.0+2816,,,,,
J0924.0+0534,,,,,
J0925.7+5959,,,,,
J0925.7+3126,,,,,
J0926.4+5412,,,,,
J0927.2+2454,,,,,
J0928.1-2035,,,,,
J0928.2-3048,,,,,
J0928.3+7444,,,,,
J0928.4-0415,,,,,
J0928.5+4048,,,,,
J0928.7-3529,,,,,
J0929.3+5014,,,,,
J0929.3-2414,,,,,
J0929.6+4621,,,,,
J0930.3+8612,0.15142453988237134,0.027610555870868907,0.5746286203855213,-0.0494202657970312,0.014757692997578072
J0930.5+4951,,,,,
J0930.5+5132,,,,,
J0930.7+3502,,,,,
J0930.9-1015,,,,,
J0930.9+0033,,,,,
J0931.2-8533,,,,,
J0931.9+6737,,,,,
J0932.6+5306,,,,,
J0932.7+1041,,,,,
J0933.5-5240,,,,,
J0934.3+3926,,,,,
J0934.5-1720,,,,,
J0935.3-1736,,,,,
J0935.4-6911,,,,,
J0936.3-2111,,,,,
J0936.5+1847,,,,,
J0937.0-2044,,,,,
J0937.1+5008,,,,,
J0937.9-1434,,,,,
J0938.9-6403,,,,,
J0939.3-1732,,,,,
J0940.0-2828,,,,,
J0940.4+6148,,,,,
J0940.7-6105,,,,,
J0940.9-1335,0.12691273498713046,0.037779284157614654,0.4816107737336319,-0.04155805876166848,0.024187408611087667
J0941.7+4125,,,,,
J0941.9+2724,,,,,
J0942.3+2842,,,,,
J0942.3-0800,,,,,
J0942.7-2028,,,,,
J0943.7+6137,,,,,
J0944.2+5557,,,,,
J0945.2+5200,,,,,
J0945.5+4635,,,,,
J0945.7+5759,,,,,
J0946.0+4735,,,,,
J0946.2+0104,,,,,
J0946.6+1016,0.22078516309187043,0.02132354844498788,0.8378395851004585,0.013237582761933214,0.013651890137070022
J0947.1-2541,,,,,
J0947.6+2215,,,,,
J0947.9+1121,,,,,
J0948.6-0338,,,,,
J0948.9+0022,0.3928866064545731,0.017961210040000387,1.4909332979338559,0.20844237638565444,0.014220829757515758
J0949.0+4038,,,,,
J0949.2+1749,,,,,
J0949.7+5819,,,,,
J0950.2-1623,,,,,
J0950.2+0615,,,,,
J0950.2+4553,,,,,
J0952.1+3932,,,,,
J0952.2+7503,,,,,
J0952.3-4342,,,,,
J0952.6-5048,,,,,
J0952.8+0712,,,,,
J0953.0-0840,,,,,
J0953.1-3005,,,,,
J0953.4-7659,,,,,
J0954.2+4913,,,,,
J0954.2-2520,,,,,
J0955.1+3551,,,,,
J0955.2+0835,,,,,
J0956.0+3936,,,,,
J0956.5-0958,,,,,
J0956.7+2516,,,,,
J0957.3-1348,0.31337412948802373,0.06309748539958746,1.1891978924426685,0.3992584170018287,0.08118466773832314
J0957.6+5523,,,,,
J0957.8+3423,,,,,
J0958.0+4728,0.703815720845776,0.06350462635025782,2.6708528022566114,0.21074987907653836,0.04109070381114141
J0958.0-0319,,,,,
J0958.0+3222,,,,,
J0958.1-6753,,,,,
J0958.3-2656,,,,,
J0958.4+5042,,,,,
J0958.4-2441,,,,,
J0958.7+6534,0.9949292302195869,0.017559739715177124,3.7755756853309634,0.932692259148665,0.017283117232547027
J0958.8+7039,,,,,
J0959.4+2120,,,,,
J0959.6+4606,,,,,
J1001.1+2911,0.37232489306967986,0.046515385104958146,1.4129053309722128,0.008881181667423134,0.023511490469810777
J1002.3-1200,,,,,
J1002.5+2215,,,,,
J1002.7+1218,,,,,
J1002.8+2140,,,,,
J1003.4+0205,,,,,
J1003.6-2137,,,,,
J1003.6+2605,,,,,
J1006.5+6440,,,,,
J1006.7-2159,0.821979985192413,0.031023115607325392,3.11926471919639,0.2977265636010457,0.02051460442852812
J1007.0+3455,,,,,
J1007.6-3332,0.2498149287724848,0.03660044969570426,0.9480022721796114,0.018044974643834304,0.024941015979383616
J1008.0+0620,,,,,
J1008.0+0028,,,,,
J1008.1+4706,,,,,
J1008.7-2909,,,,,
J1008.8-3139,,,,,
J1010.2+8251,,,,,
J1010.2-3119,,,,,
J1010.8-0158,,,,,
J1011.3-0427,,,,,
J1011.6+3600,,,,,
J1012.3-1232,,,,,
J1012.3+0629,,,,,
J1012.7+4228,,,,,
J1012.7+2439,0.3135648109429187,0.021629135908962222,1.1899214939239378,0.06225393805236235,0.014599694741343804
J1013.3-2551,,,,,
J1013.4-4006,,,,,
J1013.7+3444,,,,,
J1014.3+4112,,,,,
J1014.7+3210,,,,,
J1014.8+2257,,,,,
J1014.8-0537,,,,,
J1014.9-4508,,,,,
J1015.0+4926,0.12105105529717561,0.00841330590220546,0.45936676416954725,0.020492713122497373,0.007890821174052452
J1015.6+5553,,,,,
J1016.0+0512,,,,,
J1016.4+7703,,,,,
J1016.5-2650,,,,,
J1017.2-1549,,,,,
J1017.3+5204,,,,,
J1017.4+2538,,,,,
J1017.8+0715,,,,,
J1018.1+1905,,,,,
J1018.3-3124,0.24548120169274396,0.039900042517645284,0.9315565651964941,0.11530887079860806,0.036478105001937
J1018.4+3540,0.10235468897637935,0.031603700211754945,0.3884174504487517,0.004084225079852939,0.026174698752073327
J1018.4+0528,,,,,
J1018.6+3126,,,,,
J1018.8+5913,,,,,
J1018.9+1043,,,,,
J1019.7+6321,,,,,
J1019.7+0511,,,,,
J1020.7-3920,,,,,
J1021.1+1626,,,,,
J1021.4+8021,,,,,
J1021.9+5123,,,,,
J1022.4-4231,,,,,
J1022.7-0112,,,,,
J1023.1+3949,2.2036066220418378,0.07467584527759272,8.362286813484426,1.2790377195473932,0.05791879292940366
J1023.2+2859,,,,,
J1023.8+3002,,,,,
J1023.8-4335,,,,,
J1023.9-3236,0.3094960573968627,0.04978210335545503,1.1744813133648615,0.034323396280129474,0.03266379775540638
J1024.8+2332,,,,,
J1026.9+0608,,,,,
J1026.9-1749,0.16401394372337788,0.049964253688590844,0.622403120913992,-0.08000892864693897,0.03660624508952495
J1027.0-8542,,,,,
J1027.2+7427,,,,,
J1027.6+6317,,,,,
J1027.6+1828,,,,,
J1027.6+8251,,,,,
J1027.9+0252,,,,,
J1028.3+3108,,,,,
J1028.4-0234,,,,,
J1028.7-6431,,,,,
J1030.2-8403,,,,,
J1030.4-3001,,,,,
J1030.6-2028,,,,,
J1031.1+7442,,,,,
J1031.3+5053,,,,,
J1031.6+6019,,,,,
J1031.8-2609,,,,,
J1032.6+3737,,,,,
J1032.7+6624,,,,,
J1033.1+4115,0.07624613984150293,0.02363273807714051,0.2893402494792394,-0.07033100519634009,0.01341482684544168
J1033.5-5035,,,,,
J1033.5+4221,,,,,
J1033.7+3708,,,,,
J1033.9+6050,0.6435962725233811,0.022700152462487588,2.4423309356109826,0.372786545486792,0.018779664135754187
J1034.0-2547,,,,,
J1035.1-0608,,,,,
J1035.3-2050,,,,,
J1035.3+5541,,,,,
J1035.6+4409,,,,,
J1035.9-3108,,,,,
J1036.2+2202,0.48991248081887406,0.058706603562923836,1.8591288649863795,0.501109856535197,0.0633759324101022
J1036.5+1231,,,,,
J1036.6-3741,,,,,
J1037.0-1954,,,,,
J1037.4-2933,1.1151275874079418,0.09937586126130422,4.231706615082539,0.32342334531905204,0.06852932310389037
J1037.7-2822,0.5115083200849635,0.04255860166489213,1.941081151803169,0.18554295885706226,0.03367778043533818
J1037.7+5711,0.15603440341685207,0.014722957099664976,0.592122215050177,-0.025590090361704683,0.012030758069619747
J1038.2-2425,,,,,
J1038.5+3926,,,,,
J1038.8-5312,,,,,
J1039.2-2848,,,,,
J1039.6+0535,,,,,
J1039.7-1540,,,,,
J1039.9+7326,,,,,
J1040.5+0947,,,,,
J1040.5+0617,0.23537639399348376,0.031665761509672166,0.893210655662957,0.18988569427977517,0.0340481168118674
J1041.0+1342,,,,,
J1041.1-1201,,,,,
J1041.3-6437,,,,,
J1041.5+0607,,,,,
J1041.7+3902,,,,,
J1041.9-0557,,,,,
J1042.1-4128,,,,,
J1042.9+0054,,,,,
J1043.2+2408,,,,,
J1043.6+0654,,,,,
J1044.6+8053,0.36007201115068227,0.04260319493651644,1.3664078700036688,0.19774831386654812,0.036993899569108944
J1045.3+2751,,,,,
J1045.8-2928,,,,,
J1045.9-2331,,,,,
J1046.0+5448,,,,,
J1046.8-2534,,,,,
J1047.2-5517,,,,,
J1047.7+7238,,,,,
J1047.8-6216,,,,,
J1047.9+0055,,,,,
J1047.9-3738,,,,,
J1047.9-4642,,,,,
J1048.0-1912,,,,,
J1048.4+7143,1.108054814348966,0.01434598537479367,4.204866726195728,0.5981972793470092,0.010956187441048601
J1049.5+1548,,,,,
J1049.7+5011,,,,,
J1049.8+1429,0.34291032606803346,0.03010997507745895,1.3012823927844948,0.04337533923292547,0.017845864711723888
J1050.1+0432,0.5422352399661852,0.07410969223289582,2.0576842307609042,0.10289015168915121,0.03743152406383007
J1050.6+2027,,,,,
J1050.6-5248,,,,,
J1051.2-6517,,,,,
J1051.4-3139,,,,,
J1051.4+3942,,,,,
J1051.6+2109,,,,,
J1051.9+0103,,,,,
J1052.3+0818,,,,,
J1052.9-3743,,,,,
J1053.3-1134,,,,,
J1053.7+4930,,,,,
J1053.9+8628,,,,,
J1054.2+3926,,,,,
J1054.5+2211,,,,,
J1055.5-0125,,,,,
J1056.0+0253,,,,,
J1056.8+7012,0.46014251402976897,0.05552530504162961,1.7461572491687918,0.0584154680373293,0.028587504368060904
J1057.2+5510,,,,,
J1057.3-2341,,,,,
J1057.8-2754,,,,,
J1058.0+4305,,,,,
J1058.4+0133,0.4268090062766015,0.01861366093919777,1.6196626427615868,0.11690354743848007,0.013161721444276587
J1058.5+8115,,,,,
J1058.6+2817,1.1804143414597017,0.11017744326670546,4.479457986421387,0.4869291830233364,0.06677035080046881
J1058.6-8003,0.3438403670852708,0.03377752190772679,1.304811729489445,-0.006369304983590311,0.017179589447356317
J1058.6+5627,0.12280333828148714,0.015068822828540385,0.4660163597673423,-0.09660591403674004,0.007737002225889161
J1059.2-1134,0.16090920446084006,0.016696822322979126,0.6106211994336642,-0.00796304798017597,0.014536044979206752
J1059.5+2057,,,,,
J1100.3+4020,,,,,
J1101.3+7017,,,,,
J1101.4+4108,,,,,
J1101.5+3904,,,,,
J1102.0-6054,,,,,
J1102.1+2249,,,,,
J1102.6+5251,,,,,
J1102.8-0148,,,,,
J1102.9-5628,,,,,
J1102.9+3014,,,,,
J1103.0+1157,0.3482780565622534,0.03632492051446698,1.3216519548838148,0.11046787715243851,0.027841734661590567
J1103.6-2329,,,,,
J1103.9-5357,0.2696928276565735,0.020318671459537002,1.0234352873355423,0.004453265038994446,0.01254137059469288
J1104.0+2611,,,,,
J1104.0+0020,,,,,
J1104.4+0730,,,,,
J1104.4+3812,0.15223213276463435,0.004069379728476311,0.577693288662727,0.18618527661481984,0.004872666037605088
J1104.9+5748,,,,,
J1105.7+6037,,,,,
J1105.8+3944,,,,,
J1105.8-0731,,,,,
J1106.0+2813,0.16603461371228517,0.038930330960616676,0.6300711964378286,-0.0340347642027482,0.02268225015819024
J1106.2-1048,,,,,
J1106.5-3646,,,,,
J1107.0-4449,0.11303179082931075,0.019563456368122657,0.4289351123299217,0.04519792271224791,0.023191237355241014
J1107.6+0222,,,,,
J1107.7-3042,,,,,
J1107.8+1501,,,,,
J1108.7-1844,,,,,
J1109.3+2411,,,,,
J1109.6+3735,,,,,
J1109.7-4814,,,,,
J1110.2+7135,,,,,
J1110.5-1836,,,,,
J1111.0+3542,,,,,
J1111.4-4624,,,,,
J1111.5+3455,,,,,
J1111.8+4858,,,,,
J1112.0+2607,,,,,
J1112.4+1751,,,,,
J1112.5+3448,0.1918115470151814,0.03504481585674776,0.7278899755678108,0.016028751478497073,0.025777614704068412
J1113.6-1920,,,,,
J1113.8+1528,,,,,
J1113.9+5523,,,,,
J1114.5-0819,,,,,
J1114.7-0248,,,,,
J1115.2-0703,,,,,
J1116.3-4000,,,,,
J1116.6+2915,,,,,
J1117.0+2013,,,,,
J1117.2+0008,,,,,
J1117.2-5337,,,,,
J1117.6+2550,,,,,
J1117.6+0217,,,,,
J1117.7-3650,,,,,
J1118.0+5356,,,,,
J1118.2-4634,,,,,
J1118.2-0415,,,,,
J1118.6-1235,,,,,
J1119.0+1235,,,,,
J1119.6-3047,,,,,
J1120.6+0713,,,,,
J1120.8+4212,,,,,
J1121.3-0011,,,,,
J1121.4-0553,0.44654349288491707,0.041496013222353856,1.6945514343838826,0.18300806388312754,0.03239656303140378
J1123.1-3233,,,,,
J1123.4-2529,,,,,
J1123.5-6418,0.20644766592802058,0.04135441830503423,0.7834313879783519,-0.010045264036497307,0.019953264164887
J1123.6+8028,,,,,
J1123.8+7230,,,,,
J1124.0+2336,,,,,
J1124.0+2045,,,,,
J1124.4+2308,,,,,
J1124.6-0809,,,,,
J1124.9+2143,,,,,
J1124.9+4934,,,,,
J1125.0-5804,,,,,
J1125.1-2101,,,,,
J1125.5-3557,,,,,
J1125.9-0742,,,,,
J1125.9+2005,,,,,
J1126.8-3829,,,,,
J1127.0-1857,0.8526208915770368,0.02300977358949067,3.2355413925601377,0.2647580975891277,0.013932471451924073
J1127.3+3755,,,,,
J1127.4+5648,,,,,
J1127.6-4920,,,,,
J1127.8+3618,0.1321916070223718,0.028342849736521607,0.5016431341235582,-0.0277934146009746,0.019007091266752558
J1128.0+5924,,,,,
J1128.8+3757,,,,,
J1129.1+3703,,,,,
J1129.2-1014,,,,,
J1129.2-0529,,,,,
J1129.5+3034,,,,,
J1129.8-1447,1.0148738131116772,0.02368143892259929,3.8512617541831418,0.9427164692267163,0.022681639179069207
J1129.8-4217,,,,,
J1130.5-7801,,,,,
J1130.5-3137,,,,,
J1130.8+1016,,,,,
J1131.0+3815,0.3143258012379545,0.025111123132131794,1.1928093138486533,0.08261117990732246,0.019122831267452758
J1131.1-0944,,,,,
J1131.4+5809,,,,,
J1131.4-0504,,,,,
J1132.2-4736,,,,,
J1132.7+0034,0.049711742565999084,0.014700224286378363,0.18864703217754897,0.09134257263193128,0.028849473576405722
J1132.8-5328,,,,,
J1133.8-2048,,,,,
J1134.7+6612,,,,,
J1134.8-1729,,,,,
J1135.1+3014,,,,,
J1135.7-0427,,,,,
J1136.0-6824,,,,,
J1136.2+3407,0.21353803961466197,0.042821235882246296,0.8103380680497428,0.061389565845709475,0.0324540445867175
J1136.3-0501,,,,,
J1136.4+6736,,,,,
J1136.4+7009,,,,,
J1136.8+2550,,,,,
J1136.8-7413,,,,,
J1137.9-1708,,,,,
J1138.2+4115,,,,,
J1138.4+4857,,,,,
J1139.0+4033,,,,,
J1139.0+5530,,,,,
J1140.5+1528,,,,,
J1141.4+6805,,,,,
J1141.5-1408,,,,,
J1142.0+1548,,,,,
J1143.1+6122,,,,,
J1143.7-1014,,,,,
J1143.9+1558,,,,,
J1144.9+1937,,,,,
J1145.5-0340,,,,,
J1145.5+4423,,,,,
J1145.6+5552,,,,,
J1145.7+0453,,,,,
J1145.7-6949,,,,,
J1145.7-1528,,,,,
J1146.4-3327,,,,,
J1146.6-2902,,,,,
J1146.9+3958,0.5743520794224726,0.01713948811849878,2.1795618020069254,0.23276841670319148,0.012831280178523937
J1147.0-3812,0.09777488254915591,0.017480365825520986,0.37103791704582717,0.0473526669479623,0.025441906822117208
J1147.2-2627,,,,,
J1147.4-6758,,,,,
J1147.8-0724,,,,,
J1148.5+2629,,,,,
J1148.6+1841,,,,,
J1149.0+5924,,,,,
J1149.1+2819,,,,,
J1149.2+6246,,,,,
J1149.4+2441,,,,,
J1149.5-4029,,,,,
J1150.4+2418,,,,,
J1150.6+4154,,,,,
J1150.6-4823,,,,,
J1151.3+0957,,,,,
J1151.5-1347,,,,,
J1151.5+5859,,,,,
J1151.6-2115,,,,,
J1152.1+2837,,,,,
J1152.3-0839,0.3352720381536935,0.03698583508000662,1.2722964777555692,0.13414654667795342,0.03418287055098601
J1152.8+3308,,,,,
J1153.0+8056,,,,,
J1153.3-1104,0.9751314450968394,0.04865866266088439,3.7004466873454933,0.8265122411179185,0.04687546537799025
J1153.4+4931,2.3286579897981015,0.08104008846713211,8.836834036721323,1.0527106456853061,0.052541634094856536
J1153.6-2553,,,,,
J1153.7+3822,,,,,
J1154.0-0010,,,,,
J1154.0+4037,,,,,
J1154.0+6018,,,,,
J1154.1-3243,,,,,
J1155.2+4320,,,,,
J1155.5-3418,,,,,
J1155.6-6547,,,,,
J1155.8+6137,,,,,
J1155.8-1217,,,,,
J1156.6+0640,,,,,
J1156.6-2248,,,,,
J1158.5+4824,0.1190058124860752,0.034943389957806215,0.45160543924949803,0.11756493773003408,0.05507593800841953
J1158.9+0956,,,,,
J1158.9+0818,,,,,
J1159.0+0939,,,,,
J1159.2-2227,0.52584867521033,0.04151774250961475,1.9955001943700408,0.31142159714754825,0.035389670225294496
J1159.3-2142,0.14114396396296175,0.026729525648786993,0.5356157023873688,-0.020026862782589736,0.018471402223425946
J1159.5+2914,1.4456121167884803,0.01335510378441313,5.4858353667645225,1.155362863912604,0.011833590069305467
J1159.5-0723,,,,,
J1200.2+0201,,,,,
J1200.6+1229,,,,,
J1200.7+2008,,,,,
J1200.8-1429,,,,,
J1201.1-0332,,,,,
J1201.7+1429,,,,,
J1202.4+4442,,,,,
J1202.5-0528,0.23983699909502787,0.0488292088213063,0.9101378416895815,-0.02906634923238257,0.017068381008831738
J1202.5+3852,,,,,
J1202.9+5141,,,,,
J1203.1+6031,,,,,
J1203.3+1119,,,,,
J1203.4-3925,,,,,
J1203.7+5821,,,,,
J1204.0+1146,,,,,
J1204.2-0709,,,,,
J1204.4+3750,,,,,
J1204.8+0407,,,,,
J1205.7-2635,0.1339090012880977,0.04412426506908073,0.5081603333723637,0.14231904203612358,0.06256237991542057
J1205.8+3321,,,,,
J1207.2-0524,,,,,
J1207.7-0106,0.34156289752427993,0.04896494968023002,1.2961691462409253,0.15323000734618739,0.03959970550789913
J1207.7-2229,,,,,
J1208.1+3017,,,,,
J1208.2-7810,,,,,
J1208.4+6121,,,,,
J1208.8-1751,,,,,
J1208.8-2754,,,,,
J1208.9+5441,0.44252440406934646,0.03107129561017913,1.6792997224546782,0.09804329292092168,0.018598684272786208
J1209.0-4630,,,,,
J1209.4+4118,,,,,
J1209.4+7608,,,,,
J1209.7+2548,,,,,
J1209.8+1810,,,,,
J1210.3+3928,,,,,
J1211.0-3800,,,,,
J1211.6-2735,,,,,
J1211.6+3901,,,,,
J1212.0-2326,,,,,
J1212.0+2242,,,,,
J1212.1+6412,,,,,
J1212.2+2442,,,,,
J1212.7-1402,,,,,
J1213.0+5129,,,,,
J1213.3-2618,,,,,
J1213.6+1306,,,,,
J1213.7+6423,,,,,
J1213.8-4345,,,,,
J1214.6-1926,,,,,
J1215.0+5351,,,,,
J1215.0+1656,,,,,
J1215.1+5002,,,,,
J1215.1+0731,,,,,
J1215.1+3513,,,,,
J1215.8-3732,,,,,
J1215.8-1733,,,,,
J1216.1-0242,,,,,
J1216.1+0930,,,,,
J1216.2-6121,,,,,
J1217.9+3007,0.24271807439518409,0.011732228581079753,0.92107099906448,0.15028120072147952,0.011338116689995337
J1218.0-0028,,,,,
J1218.5-0119,0.09148240738983413,0.027864436500658854,0.3471591169357521,0.0665435723443503,0.040091728130999746
J1219.0+4827,,,,,
J1219.0+3653,,,,,
J1219.0-4827,,,,,
J1219.6+0550,,,,,
J1219.7-0313,,,,,
J1219.7+0444,,,,,
J1219.9+6056,,,,,
J1220.1+7105,0.898800478481228,0.03400432913559759,3.4107845356685287,0.4407165561228145,0.02526630510301211
J1220.1+3432,,,,,
J1220.2-3713,,,,,
J1221.3+3010,0.08056481202888308,0.0173652247695375,0.305728825880788,-0.08433004428959082,0.01676025894751371
J1221.5+2814,0.16855917446774643,0.01619749955472641,0.6396514458816575,-0.022703732678606287,0.011478197571801664
J1221.9+3543,,,,,
J1222.0-4121,,,,,
J1222.5+0414,0.09714683549191314,0.01776518507181507,0.3686545925574652,-0.01194716266733275,0.013650471919355655
J1223.0+1100,,,,,
J1223.3+1213,,,,,
J1223.5+0818,,,,,
J1223.6-3032,,,,,
J1223.8+4649,,,,,
J1223.8+8039,0.1698429895928436,0.028961941338004768,0.6445232910577281,-0.047383161720288974,0.017614096882615733
J1223.9+7954,,,,,
J1223.9+5000,,,,,
J1224.1+2239,,,,,
J1224.4+2436,0.24070502321883686,0.056536928787131534,0.9134318355502409,-0.1563837570716008,
J1224.7-8313,,,,,
J1224.9+2122,2.487294113536547,0.01762120849076784,9.438829307751645,1.9578698332689404,0.015471471760441497
J1224.9+4334,,,,,
J1225.0+0330,,,,,
J1225.3-3446,,,,,
J1225.4-1550,,,,,
J1225.5-2851,,,,,
J1225.6-7313,,,,,
J1226.0+5622,,,,,
J1226.7+0637,,,,,
J1226.8-1329,,,,,
J1227.1-4437,,,,,
J1228.3+7521,,,,,
J1228.7+4858,,,,,
J1228.7-0318,,,,,
J1229.0+0202,1.3995576918619062,0.01713845896868493,5.311067190623696,1.2647964327391048,0.016036208676303027
J1229.1+5521,,,,,
J1229.7-5304,,,,,
J1230.2+2517,0.9388610528405725,0.028341076310202433,3.5628071377767734,0.5631289529973601,0.023961723086911028
J1230.8+1223,,,,,
J1230.9+3711,,,,,
J1231.5+1421,,,,,
J1231.6+6415,,,,,
J1231.7+2847,0.22462318534019157,0.034378566650758106,0.8524041823003241,-0.10178368569578972,0.013607897515543473
J1232.5+4821,,,,,
J1232.5-3720,,,,,
J1233.1+1703,,,,,
J1233.6+5027,,,,,
J1233.7-0144,0.4248518715745373,0.0805129343814729,1.6122356721092115,2.220265944662391,0.19291950555041804
J1234.0-5735,,,,,
J1234.2+2813,,,,,
J1234.7-0434,,,,,
J1235.1-1405,,,,,
J1236.3+3858,,,,,
J1236.9-7232,,,,,
J1237.0+3019,,,,,
J1237.8+6256,,,,,
J1238.1-4541,,,,,
J1238.3-1959,,,,,
J1238.5-1201,0.1411000637437346,0.03324089667946545,0.5354491090305145,0.013304761358820019,0.025000879893498737
J1239.4+0728,,,,,
J1239.5+0443,1.2263275300927199,0.025187845032475138,4.653690196485794,0.5335864520365424,0.017495271988713004
J1240.1-6846,,,,,
J1240.4-2606,,,,,
J1240.4-7148,,,,,
J1241.3+4236,,,,,
J1241.5+3439,,,,,
J1241.8-1456,,,,,
J1241.9+0636,,,,,
J1242.6+7635,,,,,
J1242.9+7315,,,,,
J1243.0+3950,,,,,
J1243.2+3627,,,,,
J1243.9-0218,,,,,
J1244.2-4956,,,,,
J1244.5+1616,,,,,
J1245.1+5709,,,,,
J1245.8+0232,,,,,
J1246.3+0112,,,,,
J1246.7-2548,0.6155105682906921,0.01603493216393919,2.3357507902242256,0.42547340320064875,0.014170456782434364
J1247.0+4421,,,,,
J1248.3+5820,0.06377630544918267,0.007770499263342958,0.24201949328700537,-0.06616613627838101,0.0063144140862186355
J1248.7+5127,,,,,
J1248.9+4840,,,,,
J1249.2-2809,,,,,
J1249.3-0545,0.4299199717348191,0.11991741852089562,1.6314681915234404,0.27322923855895864,0.09209520169591219
J1249.8+3707,,,,,
J1250.2+3157,,,,,
J1250.6+0217,,,,,
J1250.8+3117,,,,,
J1251.2+1039,,,,,
J1251.3-0201,,,,,
J1251.3-1719,,,,,
J1253.2+5301,0.09825278291426404,0.011660599349500188,0.37285146211386666,0.006677393135979569,0.013698659237171992
J1253.5-3934,,,,,
J1253.8+0327,,,,,
J1253.8+6242,,,,,
J1253.8+2929,,,,,
J1254.2-2205,,,,,
J1254.5+2210,,,,,
J1254.9-7141,,,,,
J1254.9-4426,,,,,
J1254.9+1138,,,,,
J1256.1-5919,,,,,
J1256.1-0547,1.6740780994047444,0.008704688787100748,6.352822266627575,2.596560454328784,0.011215316110070785
J1256.2-1146,,,,,
J1257.2+3646,,,,,
J1257.6+2413,,,,,
J1257.8+3228,0.5742949216034535,0.039319284372026836,2.1793448984672965,0.19091365006442412,0.028212247105338015
J1258.3+6121,,,,,
J1258.6-1759,0.28163003728821934,0.04058964308283566,1.0687348293200445,0.03139594763693197,0.028187962726961825
J1258.7-0452,,,,,
J1258.7+5143,,,,,
J1258.8-2219,0.7049233740239195,0.045178413954721774,2.67505614484637,0.19053654087127275,0.02955779407582089
J1259.1-2311,,,,,
J1259.5+2332,,,,,
J1259.7-3223,0.19968740964976345,0.041535168323697774,0.7577774435011548,-0.03228681293895408,0.019075990878739447
J1259.8-3749,,,,,
J1300.0+1753,,,,,
J1300.3+5353,,,,,
J1300.4+1416,,,,,
J1301.5+4413,,,,,
J1301.6+4056,,,,,
J1301.6+3336,,,,,
J1302.3+6901,,,,,
J1302.7+4750,,,,,
J1302.8+5748,,,,,
J1303.0+2434,0.39753584008262705,0.038426195786448944,1.5085762949514725,0.014651376515572644,0.021310993223484283
J1303.6-4622,,,,,
J1304.0-5539,,,,,
J1304.0+3704,,,,,
J1304.2-2412,,,,,
J1304.3-4353,,,,,
